ID,DATE,TMAX,TMIN,EVAP,PRCP,Latitude,Longitude,Elevation,Region
US1MIMY0003,2017-05-24,,,,25.0,45.0158,-84.0224,267.0,GreatLakes
USC00291469,2015-09-08,356.0,200.0,,25.0,32.3478,-104.2225,951.0,WestTexNewMexico
USC00197627,2017-07-03,,,,43.0,42.0583,-72.0722,208.8,Northeast
US1INMR0134,2015-07-14,,,,599.0,39.7574,-86.1404,223.4,Indianapolis
US1NYKN0025,2017-02-07,,,,,40.6846,-73.9867,5.5,NewYork
USC00363698,2017-09-27,294.0,172.0,,0.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00386775,2018-08-23,311.0,217.0,,0.0,33.7717,-81.2581,137.5,SouthCarolina
USC00366886,2017-01-23,100.0,72.0,,5.0,39.9586,-75.1728,18.3,Philadelphia
USC00308386,2015-10-21,189.0,100.0,,5.0,43.0344,-76.1344,173.4,Syracuse
US1MIKN0032,2017-02-07,,,,8.0,42.9919,-85.6944,194.2,GrandRapids
USC00154955,2015-12-14,206.0,144.0,,36.0,38.2778,-85.7917,134.1,Louisville
US1KSBU0024,2016-05-14,,,,61.0,37.9856,-97.0347,406.3,Plains
USW00093784,2018-07-27,328.0,222.0,,384.0,39.2814,-76.6111,6.1,BaltimoreWashington
US1MIWY0038,2016-06-16,,,,5.0,42.32,-83.09,180.1,Detroit
USW00093784,2017-12-03,139.0,56.0,,5.0,39.2814,-76.6111,6.1,BaltimoreWashington
US1CAFR0025,2017-03-22,,,,25.0,36.8017,-119.3013,253.0,California
USC00366886,2018-07-18,344.0,211.0,,38.0,39.9586,-75.1728,18.3,Philadelphia
USC00278961,2017-03-08,6.0,-28.0,,58.0,43.9458,-71.5111,435.6,NorthernNewEngland
US1MIWY0038,2016-09-26,,,,89.0,42.32,-83.09,180.1,Detroit
USC00347003,2017-02-14,,,,208.0,35.9742,-97.0269,271.9,SouthCentral
USC00237452,2016-08-29,344.0,239.0,,0.0,38.6308,-90.2708,157.0,StLouis
USC00237452,2018-05-28,344.0,278.0,,0.0,38.6308,-90.2708,157.0,StLouis
USC00197627,2015-01-12,,,,5.0,42.0583,-72.0722,208.8,Northeast
US1MIKN0032,2015-12-01,,,,8.0,42.9919,-85.6944,194.2,GrandRapids
USC00363698,2017-04-20,133.0,78.0,,10.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00347003,2015-05-27,,,,15.0,35.9742,-97.0269,271.9,SouthCentral
US1MIKN0032,2018-01-03,,,,18.0,42.9919,-85.6944,194.2,GrandRapids
USC00278961,2017-11-19,33.0,-100.0,,165.0,43.9458,-71.5111,435.6,NorthernNewEngland
US1NYKN0025,2018-05-17,,,,188.0,40.6846,-73.9867,5.5,NewYork
US1TXHRR165,2015-01-11,,,,188.0,29.7858,-95.3735,14.3,Houston
US1WAKG0204,2016-04-11,,,,0.0,47.6091,-122.344,6.1,Seattle
US1KYKN0001,2017-01-10,,,,0.0,39.0771,-84.5247,164.9,CincinnatiDayton
US1ILCK0036,2018-01-05,,,,0.0,41.886,-87.621,191.1,Chicago
US1AZMR0410,2015-06-04,,,,0.0,33.4761,-112.0797,333.5,PhoenixTucson
US1KSBU0024,2017-02-13,,,,0.0,37.9856,-97.0347,406.3,Plains
US1NVCK0050,2016-04-15,,,,0.0,36.1387,-115.1874,655.0,LasVegas
US1IDAD0009,2015-07-01,,,,0.0,43.6323,-116.2045,827.8,Boise
US1IDAD0009,2018-05-06,,,,0.0,43.6323,-116.2045,827.8,Boise
US1FLDV0028,2015-06-10,,,,33.0,30.3157,-81.5985,4.9,Jacksonville
USC00141673,2016-05-31,294.0,167.0,,51.0,37.0614,-95.6356,224.6,TotalUS
USC00197627,2018-10-02,,,,74.0,42.0583,-72.0722,208.8,Northeast
US1MIKN0032,2017-11-15,,,,185.0,42.9919,-85.6944,194.2,GrandRapids
US1FLMD0023,2016-07-14,,,,0.0,25.7349,-80.1636,1.2,MiamiFtLauderdale
US1FLDV0028,2016-04-18,,,,0.0,30.3157,-81.5985,4.9,Jacksonville
US1CALA0064,2018-08-21,,,,0.0,34.0809,-118.2729,123.4,LosAngeles
US1TNDV0047,2015-05-07,,,,0.0,36.126,-86.7954,193.9,Nashville
US1TNDV0047,2016-09-30,,,,0.0,36.126,-86.7954,193.9,Nashville
US1TNDV0047,2018-12-03,,,,0.0,36.126,-86.7954,193.9,Nashville
USC00197627,2016-01-31,,,,0.0,42.0583,-72.0722,208.8,Northeast
US1KSBU0024,2017-12-02,,,,0.0,37.9856,-97.0347,406.3,Plains
US1IDAD0009,2018-06-07,,,,0.0,43.6323,-116.2045,827.8,Boise
USC00308386,2015-11-29,22.0,0.0,,0.0,43.0344,-76.1344,173.4,Syracuse
USC00363698,2018-10-10,272.0,211.0,,0.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00154955,2018-10-05,317.0,217.0,,0.0,38.2778,-85.7917,134.1,Louisville
US1MASF0001,2018-03-28,,,,3.0,42.357,-71.0671,13.1,Boston
US1MIKN0032,2016-06-06,,,,15.0,42.9919,-85.6944,194.2,GrandRapids
USC00278961,2017-04-12,261.0,0.0,,33.0,43.9458,-71.5111,435.6,NorthernNewEngland
US1KYKN0001,2018-02-22,,,,396.0,39.0771,-84.5247,164.9,CincinnatiDayton
USC00366886,2016-08-11,339.0,244.0,,,39.9586,-75.1728,18.3,Philadelphia
US1FLMD0023,2016-04-07,,,,0.0,25.7349,-80.1636,1.2,MiamiFtLauderdale
US1CASD0140,2016-10-11,,,,0.0,32.7221,-117.1327,67.1,SanDiego
US1ILCK0036,2018-10-22,,,,0.0,41.886,-87.621,191.1,Chicago
USC00197627,2015-06-30,,,,0.0,42.0583,-72.0722,208.8,Northeast
USC00347003,2018-10-03,,,,0.0,35.9742,-97.0269,271.9,SouthCentral
US1KSBU0024,2017-11-13,,,,0.0,37.9856,-97.0347,406.3,Plains
US1IDAD0009,2016-07-18,,,,0.0,43.6323,-116.2045,827.8,Boise
USW00093784,2017-11-20,106.0,39.0,,0.0,39.2814,-76.6111,6.1,BaltimoreWashington
USC00366886,2015-11-17,217.0,78.0,,0.0,39.9586,-75.1728,18.3,Philadelphia
USW00023272,2017-10-02,211.0,128.0,,0.0,37.7706,-122.4269,45.7,SanFrancisco
USC00097777,2017-06-10,300.0,150.0,,0.0,32.9744,-82.8045,137.5,Southeast
USC00291469,2018-07-04,383.0,206.0,,0.0,32.3478,-104.2225,951.0,WestTexNewMexico
USC00291469,2016-07-12,428.0,233.0,,0.0,32.3478,-104.2225,951.0,WestTexNewMexico
US1FLDV0028,2017-06-14,,,,41.0,30.3157,-81.5985,4.9,Jacksonville
USW00093784,2017-07-24,339.0,239.0,,56.0,39.2814,-76.6111,6.1,BaltimoreWashington
US1TXHRR165,2015-02-04,,,,61.0,29.7858,-95.3735,14.3,Houston
US1TXDA0053,2015-01-11,,,,246.0,32.8152,-96.8035,150.0,DallasFtWorth
US1MIWY0038,2016-02-25,,,,246.0,42.32,-83.09,180.1,Detroit
US1ILCK0036,2018-02-21,,,,,41.886,-87.621,191.1,Chicago
USC00154955,2018-02-17,100.0,0.0,,,38.2778,-85.7917,134.1,Louisville
US1FLMD0023,2015-02-01,,,,0.0,25.7349,-80.1636,1.2,MiamiFtLauderdale
US1NYKN0025,2016-10-19,,,,0.0,40.6846,-73.9867,5.5,NewYork
US1MIWY0038,2016-05-18,,,,0.0,42.32,-83.09,180.1,Detroit
US1TNDV0047,2017-05-02,,,,0.0,36.126,-86.7954,193.9,Nashville
US1MIKN0032,2016-12-23,,,,0.0,42.9919,-85.6944,194.2,GrandRapids
US1NVCK0050,2015-11-12,,,,0.0,36.1387,-115.1874,655.0,LasVegas
USC00366886,2015-02-26,33.0,,,0.0,39.9586,-75.1728,18.3,Philadelphia
USC00237452,2015-10-24,228.0,189.0,,0.0,38.6308,-90.2708,157.0,StLouis
USC00366886,2017-08-21,300.0,200.0,,0.0,39.9586,-75.1728,18.3,Philadelphia
USC00291469,2018-07-08,300.0,206.0,,0.0,32.3478,-104.2225,951.0,WestTexNewMexico
US1ALMB0076,2018-03-20,,,,3.0,30.6865,-88.0674,9.8,NewOrleansMobile
US1FLDV0028,2018-01-21,,,,10.0,30.3157,-81.5985,4.9,Jacksonville
US1TNDV0047,2018-06-23,,,,20.0,36.126,-86.7954,193.9,Nashville
USW00093784,2015-02-17,-32.0,-99.0,,38.0,39.2814,-76.6111,6.1,BaltimoreWashington
USC00154955,2018-08-01,272.0,206.0,,107.0,38.2778,-85.7917,134.1,Louisville
USC00386775,2016-09-13,289.0,194.0,,117.0,33.7717,-81.2581,137.5,SouthCarolina
US1MASF0001,2017-05-15,,,,,42.357,-71.0671,13.1,Boston
US1MASF0001,2017-07-24,,,,,42.357,-71.0671,13.1,Boston
US1TXHRR165,2016-12-11,,,,,29.7858,-95.3735,14.3,Houston
US1TNDV0047,2018-03-06,,,,,36.126,-86.7954,193.9,Nashville
US1TXDA0053,2018-10-28,,,,0.0,32.8152,-96.8035,150.0,DallasFtWorth
US1TNDV0047,2015-09-29,,,,0.0,36.126,-86.7954,193.9,Nashville
US1MIKN0032,2017-05-09,,,,0.0,42.9919,-85.6944,194.2,GrandRapids
US1AZMR0410,2018-05-30,,,,0.0,33.4761,-112.0797,333.5,PhoenixTucson
US1KSBU0024,2016-12-28,,,,0.0,37.9856,-97.0347,406.3,Plains
US1NVCK0050,2016-07-24,,,,0.0,36.1387,-115.1874,655.0,LasVegas
US1CODN0235,2015-08-05,,,,0.0,39.733,-104.9857,1608.1,Denver
US1CODN0235,2016-01-11,,,,0.0,39.733,-104.9857,1608.1,Denver
USC00141673,2015-02-02,67.0,-122.0,,0.0,37.0614,-95.6356,224.6,TotalUS
USW00093784,2015-03-07,78.0,-88.0,,0.0,39.2814,-76.6111,6.1,BaltimoreWashington
USC00097777,2018-01-13,178.0,-17.0,,0.0,32.9744,-82.8045,137.5,Southeast
USW00093784,2016-02-07,72.0,-10.0,,0.0,39.2814,-76.6111,6.1,BaltimoreWashington
USC00356749,2015-02-22,133.0,56.0,,0.0,45.5181,-122.6894,48.5,Portland
USW00023272,2018-07-13,200.0,139.0,,0.0,37.7706,-122.4269,45.7,SanFrancisco
US1ILCK0036,2016-03-02,,,,8.0,41.886,-87.621,191.1,Chicago
US1GAFT0046,2016-03-26,,,,8.0,33.7447,-84.373,317.0,Atlanta
USC00366886,2017-04-21,250.0,122.0,,61.0,39.9586,-75.1728,18.3,Philadelphia
US1TXHRR165,2016-04-27,,,,203.0,29.7858,-95.3735,14.3,Houston
USC00197627,2015-09-30,,,,368.0,42.0583,-72.0722,208.8,Northeast
USW00093784,2016-07-30,317.0,217.0,,632.0,39.2814,-76.6111,6.1,BaltimoreWashington
US1FLMD0023,2018-05-10,,,,0.0,25.7349,-80.1636,1.2,MiamiFtLauderdale
US1FLMD0023,2018-09-13,,,,0.0,25.7349,-80.1636,1.2,MiamiFtLauderdale
US1FLDV0028,2016-12-22,,,,0.0,30.3157,-81.5985,4.9,Jacksonville
US1CALA0064,2017-04-12,,,,0.0,34.0809,-118.2729,123.4,LosAngeles
US1GAFT0046,2017-03-24,,,,0.0,33.7447,-84.373,317.0,Atlanta
US1AZMR0410,2015-02-15,,,,0.0,33.4761,-112.0797,333.5,PhoenixTucson
US1NVCK0050,2016-03-30,,,,0.0,36.1387,-115.1874,655.0,LasVegas
USC00291469,2016-12-13,167.0,28.0,,0.0,32.3478,-104.2225,951.0,WestTexNewMexico
USC00366886,2018-04-23,200.0,78.0,,0.0,39.9586,-75.1728,18.3,Philadelphia
USW00023272,2018-11-17,139.0,89.0,,0.0,37.7706,-122.4269,45.7,SanFrancisco
USW00023272,2017-04-21,222.0,117.0,,0.0,37.7706,-122.4269,45.7,SanFrancisco
USC00356749,2016-07-29,333.0,183.0,,0.0,45.5181,-122.6894,48.5,Portland
USC00356749,2018-02-27,72.0,17.0,,3.0,45.5181,-122.6894,48.5,Portland
US1KSBU0024,2016-03-19,,,,20.0,37.9856,-97.0347,406.3,Plains
US1TNDV0047,2018-02-04,,,,180.0,36.126,-86.7954,193.9,Nashville
USC00154955,2017-05-25,183.0,139.0,,198.0,38.2778,-85.7917,134.1,Louisville
US1CALA0064,2017-10-03,,,,0.0,34.0809,-118.2729,123.4,LosAngeles
US1TXDA0053,2015-09-13,,,,0.0,32.8152,-96.8035,150.0,DallasFtWorth
USC00347003,2018-06-20,,,,0.0,35.9742,-97.0269,271.9,SouthCentral
USC00291469,2017-02-27,211.0,0.0,,0.0,32.3478,-104.2225,951.0,WestTexNewMexico
USC00097777,2018-03-03,200.0,6.0,,0.0,32.9744,-82.8045,137.5,Southeast
USC00363698,2018-12-04,106.0,28.0,,0.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00154955,2015-10-16,239.0,83.0,,0.0,38.2778,-85.7917,134.1,Louisville
USW00093784,2017-09-20,317.0,233.0,,0.0,39.2814,-76.6111,6.1,BaltimoreWashington
USC00197627,2015-01-07,,,,13.0,42.0583,-72.0722,208.8,Northeast
USC00291469,2016-07-08,417.0,233.0,,15.0,32.3478,-104.2225,951.0,WestTexNewMexico
US1CODN0235,2015-10-07,,,,28.0,39.733,-104.9857,1608.1,Denver
US1FLDV0028,2015-04-05,,,,137.0,30.3157,-81.5985,4.9,Jacksonville
USC00366886,2018-10-27,94.0,61.0,,363.0,39.9586,-75.1728,18.3,Philadelphia
US1ALMB0076,2018-10-26,,,,414.0,30.6865,-88.0674,9.8,NewOrleansMobile
US1MASF0001,2015-07-14,,,,,42.357,-71.0671,13.1,Boston
USC00154955,2015-03-24,172.0,11.0,,,38.2778,-85.7917,134.1,Louisville
US1CTHR0050,2017-09-13,,,,0.0,41.7435,-72.6814,26.2,HartfordSpringfield
US1TXDA0053,2018-04-01,,,,0.0,32.8152,-96.8035,150.0,DallasFtWorth
US1MIKN0032,2016-06-09,,,,0.0,42.9919,-85.6944,194.2,GrandRapids
USC00197627,2016-01-19,,,,0.0,42.0583,-72.0722,208.8,Northeast
USC00197627,2016-08-28,,,,0.0,42.0583,-72.0722,208.8,Northeast
USC00197627,2017-10-05,,,,0.0,42.0583,-72.0722,208.8,Northeast
US1AZMR0410,2015-01-08,,,,0.0,33.4761,-112.0797,333.5,PhoenixTucson
US1AZMR0410,2016-02-16,,,,0.0,33.4761,-112.0797,333.5,PhoenixTucson
US1NVCK0050,2016-01-31,,,,0.0,36.1387,-115.1874,655.0,LasVegas
USC00291469,2016-02-08,211.0,-28.0,,0.0,32.3478,-104.2225,951.0,WestTexNewMexico
USC00386775,2017-04-08,183.0,0.0,,0.0,33.7717,-81.2581,137.5,SouthCarolina
USC00097777,2016-02-07,94.0,6.0,,0.0,32.9744,-82.8045,137.5,Southeast
USC00363698,2018-12-18,78.0,11.0,,0.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00141673,2015-10-18,172.0,72.0,,0.0,37.0614,-95.6356,224.6,TotalUS
USC00291469,2015-08-16,356.0,206.0,,28.0,32.3478,-104.2225,951.0,WestTexNewMexico
USW00093784,2017-02-09,111.0,-32.0,,66.0,39.2814,-76.6111,6.1,BaltimoreWashington
USC00291469,2015-10-05,161.0,128.0,,191.0,32.3478,-104.2225,951.0,WestTexNewMexico
US1KYKN0001,2018-03-30,,,,213.0,39.0771,-84.5247,164.9,CincinnatiDayton
US1ILCK0036,2016-04-01,,,,,41.886,-87.621,191.1,Chicago
US1FLDV0028,2016-11-16,,,,0.0,30.3157,-81.5985,4.9,Jacksonville
US1CASD0140,2018-07-20,,,,0.0,32.7221,-117.1327,67.1,SanDiego
US1TXDA0053,2017-03-04,,,,0.0,32.8152,-96.8035,150.0,DallasFtWorth
US1TXDA0053,2017-11-15,,,,0.0,32.8152,-96.8035,150.0,DallasFtWorth
US1TNDV0047,2016-06-12,,,,0.0,36.126,-86.7954,193.9,Nashville
US1TNDV0047,2017-02-10,,,,0.0,36.126,-86.7954,193.9,Nashville
USC00197627,2015-08-09,,,,0.0,42.0583,-72.0722,208.8,Northeast
USC00347003,2017-08-09,,,,0.0,35.9742,-97.0269,271.9,SouthCentral
US1NVCK0050,2015-12-28,,,,0.0,36.1387,-115.1874,655.0,LasVegas
US1IDAD0009,2015-04-23,,,,0.0,43.6323,-116.2045,827.8,Boise
USW00023272,2015-01-13,178.0,89.0,,0.0,37.7706,-122.4269,45.7,SanFrancisco
USC00366886,2018-03-30,233.0,106.0,,0.0,39.9586,-75.1728,18.3,Philadelphia
USC00356749,2015-05-28,283.0,122.0,,0.0,45.5181,-122.6894,48.5,Portland
USC00356749,2016-05-31,311.0,133.0,,0.0,45.5181,-122.6894,48.5,Portland
USC00097777,2016-09-07,322.0,161.0,,0.0,32.9744,-82.8045,137.5,Southeast
US1NYER0093,2016-07-10,,,,33.0,42.889,-78.8901,178.0,BuffaloRochester
USC00097777,2016-05-22,272.0,139.0,,51.0,32.9744,-82.8045,137.5,Southeast
US1TXHRR165,2017-05-04,,,,99.0,29.7858,-95.3735,14.3,Houston
USC00237452,2018-09-08,,,,533.0,38.6308,-90.2708,157.0,StLouis
US1FLMD0023,2017-05-28,,,,0.0,25.7349,-80.1636,1.2,MiamiFtLauderdale
US1FLDV0028,2017-06-11,,,,0.0,30.3157,-81.5985,4.9,Jacksonville
US1NYKN0025,2015-12-10,,,,0.0,40.6846,-73.9867,5.5,NewYork
US1TXHRR165,2016-02-03,,,,0.0,29.7858,-95.3735,14.3,Houston
US1CASD0140,2017-04-21,,,,0.0,32.7221,-117.1327,67.1,SanDiego
US1TXDA0053,2017-09-19,,,,0.0,32.8152,-96.8035,150.0,DallasFtWorth
US1MIWY0038,2017-07-17,,,,0.0,42.32,-83.09,180.1,Detroit
US1TNDV0047,2017-08-25,,,,0.0,36.126,-86.7954,193.9,Nashville
USC00278961,2017-04-10,139.0,-39.0,,0.0,43.9458,-71.5111,435.6,NorthernNewEngland
USC00154955,2017-05-23,228.0,117.0,,0.0,38.2778,-85.7917,134.1,Louisville
USC00291469,2015-09-04,356.0,189.0,,0.0,32.3478,-104.2225,951.0,WestTexNewMexico
USW00023272,2017-01-05,100.0,56.0,,3.0,37.7706,-122.4269,45.7,SanFrancisco
US1ILCK0036,2016-09-02,,,,5.0,41.886,-87.621,191.1,Chicago
US1FLDV0028,2015-10-11,,,,13.0,30.3157,-81.5985,4.9,Jacksonville
USC00278961,2017-01-06,-56.0,-111.0,,18.0,43.9458,-71.5111,435.6,NorthernNewEngland
USC00356749,2016-02-20,106.0,39.0,,51.0,45.5181,-122.6894,48.5,Portland
USC00356749,2018-09-12,194.0,128.0,,91.0,45.5181,-122.6894,48.5,Portland
US1NYKN0025,2016-08-23,,,,0.0,40.6846,-73.9867,5.5,NewYork
US1CASD0140,2018-06-18,,,,0.0,32.7221,-117.1327,67.1,SanDiego
US1CALA0064,2018-02-04,,,,0.0,34.0809,-118.2729,123.4,LosAngeles
US1TXDA0053,2016-06-26,,,,0.0,32.8152,-96.8035,150.0,DallasFtWorth
US1KYKN0001,2018-07-19,,,,0.0,39.0771,-84.5247,164.9,CincinnatiDayton
US1MIKN0032,2016-11-02,,,,0.0,42.9919,-85.6944,194.2,GrandRapids
USC00197627,2018-01-19,,,,0.0,42.0583,-72.0722,208.8,Northeast
USC00347003,2018-04-30,,,,0.0,35.9742,-97.0269,271.9,SouthCentral
USC00363698,2016-01-15,56.0,-50.0,,0.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00097777,2018-12-07,111.0,-39.0,,0.0,32.9744,-82.8045,137.5,Southeast
USC00237452,2017-01-23,117.0,33.0,,0.0,38.6308,-90.2708,157.0,StLouis
USW00023272,2016-10-01,183.0,117.0,,0.0,37.7706,-122.4269,45.7,SanFrancisco
USC00291469,2016-08-15,294.0,156.0,,0.0,32.3478,-104.2225,951.0,WestTexNewMexico
USW00093784,2016-09-02,267.0,194.0,,0.0,39.2814,-76.6111,6.1,BaltimoreWashington
USW00093784,2015-06-12,350.0,250.0,,0.0,39.2814,-76.6111,6.1,BaltimoreWashington
US1ILCK0036,2016-09-30,,,,10.0,41.886,-87.621,191.1,Chicago
USC00356749,2018-01-22,89.0,56.0,,28.0,45.5181,-122.6894,48.5,Portland
US1GAFT0046,2016-07-31,,,,79.0,33.7447,-84.373,317.0,Atlanta
USC00154955,2015-09-10,283.0,217.0,,203.0,38.2778,-85.7917,134.1,Louisville
US1KYKN0001,2016-08-18,,,,274.0,39.0771,-84.5247,164.9,CincinnatiDayton
US1FLDV0028,2018-02-24,,,,0.0,30.3157,-81.5985,4.9,Jacksonville
US1TXHRR165,2017-10-19,,,,0.0,29.7858,-95.3735,14.3,Houston
US1KYKN0001,2017-11-08,,,,0.0,39.0771,-84.5247,164.9,CincinnatiDayton
US1ILCK0036,2015-03-08,,,,0.0,41.886,-87.621,191.1,Chicago
US1ILCK0036,2017-01-29,,,,0.0,41.886,-87.621,191.1,Chicago
USC00347003,2018-09-18,,,,0.0,35.9742,-97.0269,271.9,SouthCentral
US1AZMR0410,2017-04-04,,,,0.0,33.4761,-112.0797,333.5,PhoenixTucson
US1AZMR0410,2018-04-12,,,,0.0,33.4761,-112.0797,333.5,PhoenixTucson
USC00363698,2015-11-08,139.0,50.0,,0.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00291469,2017-03-20,328.0,94.0,,0.0,32.3478,-104.2225,951.0,WestTexNewMexico
USC00356749,2015-08-27,317.0,144.0,,0.0,45.5181,-122.6894,48.5,Portland
USC00386775,2018-07-26,328.0,206.0,,0.0,33.7717,-81.2581,137.5,SouthCarolina
USC00141673,2016-06-04,272.0,189.0,,3.0,37.0614,-95.6356,224.6,TotalUS
US1NVCK0050,2015-07-20,,,,20.0,36.1387,-115.1874,655.0,LasVegas
USC00363698,2017-05-14,111.0,61.0,,43.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00154955,2015-08-11,300.0,217.0,,51.0,38.2778,-85.7917,134.1,Louisville
USC00356749,2016-02-05,144.0,44.0,,58.0,45.5181,-122.6894,48.5,Portland
USC00197627,2018-12-03,,,,104.0,42.0583,-72.0722,208.8,Northeast
US1NYKN0025,2017-08-15,,,,112.0,40.6846,-73.9867,5.5,NewYork
US1MIWY0038,2017-05-21,,,,140.0,42.32,-83.09,180.1,Detroit
US1ILCK0036,2016-10-27,,,,,41.886,-87.621,191.1,Chicago
USC00386775,2017-10-14,233.0,144.0,,,33.7717,-81.2581,137.5,SouthCarolina
US1CASD0140,2018-08-19,,,,0.0,32.7221,-117.1327,67.1,SanDiego
US1ILCK0036,2016-08-06,,,,0.0,41.886,-87.621,191.1,Chicago
USC00347003,2015-01-26,,,,0.0,35.9742,-97.0269,271.9,SouthCentral
USC00347003,2016-08-02,,,,0.0,35.9742,-97.0269,271.9,SouthCentral
US1AZMR0410,2015-05-23,,,,0.0,33.4761,-112.0797,333.5,PhoenixTucson
US1IDAD0009,2017-04-05,,,,0.0,43.6323,-116.2045,827.8,Boise
US1CODN0235,2016-08-14,,,,0.0,39.733,-104.9857,1608.1,Denver
USC00154955,2017-06-11,233.0,161.0,,0.0,38.2778,-85.7917,134.1,Louisville
USC00356749,2017-08-27,344.0,172.0,,0.0,45.5181,-122.6894,48.5,Portland
USC00097777,2018-06-11,322.0,200.0,,0.0,32.9744,-82.8045,137.5,Southeast
USC00291469,2018-08-06,350.0,206.0,,0.0,32.3478,-104.2225,951.0,WestTexNewMexico
USC00356749,2017-01-31,61.0,28.0,,3.0,45.5181,-122.6894,48.5,Portland
US1CASD0140,2018-02-23,,,,15.0,32.7221,-117.1327,67.1,SanDiego
USW00023272,2017-11-08,178.0,117.0,,46.0,37.7706,-122.4269,45.7,SanFrancisco
USC00366886,2017-07-08,306.0,206.0,,112.0,39.9586,-75.1728,18.3,Philadelphia
USC00347003,2017-04-02,,,,198.0,35.9742,-97.0269,271.9,SouthCentral
US1NYKN0025,2018-08-15,,,,284.0,40.6846,-73.9867,5.5,NewYork
US1FLMD0023,2017-10-05,,,,592.0,25.7349,-80.1636,1.2,MiamiFtLauderdale
US1CALA0064,2017-02-18,,,,602.0,34.0809,-118.2729,123.4,LosAngeles
USC00097777,2018-04-30,,,,,32.9744,-82.8045,137.5,Southeast
US1NYKN0025,2015-10-07,,,,0.0,40.6846,-73.9867,5.5,NewYork
US1CALA0064,2017-07-25,,,,0.0,34.0809,-118.2729,123.4,LosAngeles
US1MIKN0032,2018-08-20,,,,0.0,42.9919,-85.6944,194.2,GrandRapids
US1MIKN0032,2018-12-07,,,,0.0,42.9919,-85.6944,194.2,GrandRapids
USC00347003,2016-08-25,,,,0.0,35.9742,-97.0269,271.9,SouthCentral
USC00347003,2018-05-18,,,,0.0,35.9742,-97.0269,271.9,SouthCentral
USC00237452,2016-04-22,222.0,133.0,,0.0,38.6308,-90.2708,157.0,StLouis
USW00023272,2015-08-28,306.0,178.0,,0.0,37.7706,-122.4269,45.7,SanFrancisco
US1MASF0001,2018-02-23,,,,20.0,42.357,-71.0671,13.1,Boston
US1ILCK0036,2015-07-19,,,,,41.886,-87.621,191.1,Chicago
USC00366886,2017-01-04,83.0,50.0,,,39.9586,-75.1728,18.3,Philadelphia
US1TXHRR165,2016-04-23,,,,0.0,29.7858,-95.3735,14.3,Houston
US1TXHRR165,2016-08-07,,,,0.0,29.7858,-95.3735,14.3,Houston
US1TXDA0053,2018-05-25,,,,0.0,32.8152,-96.8035,150.0,DallasFtWorth
USC00197627,2017-01-20,,,,0.0,42.0583,-72.0722,208.8,Northeast
USC00347003,2017-04-18,,,,0.0,35.9742,-97.0269,271.9,SouthCentral
US1NVCK0050,2015-05-12,,,,0.0,36.1387,-115.1874,655.0,LasVegas
USC00363698,2015-02-18,-50.0,-150.0,,0.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00154955,2017-02-21,222.0,33.0,,0.0,38.2778,-85.7917,134.1,Louisville
USC00278961,2017-08-17,211.0,61.0,,0.0,43.9458,-71.5111,435.6,NorthernNewEngland
USW00023272,2017-06-05,206.0,106.0,,0.0,37.7706,-122.4269,45.7,SanFrancisco
USC00141673,2015-06-02,239.0,139.0,,0.0,37.0614,-95.6356,224.6,TotalUS
USW00093784,2018-11-30,67.0,28.0,,3.0,39.2814,-76.6111,6.1,BaltimoreWashington
USC00308386,2015-02-12,11.0,-133.0,,8.0,43.0344,-76.1344,173.4,Syracuse
USC00356749,2018-10-29,139.0,83.0,,81.0,45.5181,-122.6894,48.5,Portland
US1KYKN0001,2018-01-12,,,,86.0,39.0771,-84.5247,164.9,CincinnatiDayton
US1FLMD0023,2015-06-09,,,,0.0,25.7349,-80.1636,1.2,MiamiFtLauderdale
US1CASD0140,2018-08-27,,,,0.0,32.7221,-117.1327,67.1,SanDiego
US1CALA0064,2017-02-09,,,,0.0,34.0809,-118.2729,123.4,LosAngeles
US1TXDA0053,2015-02-02,,,,0.0,32.8152,-96.8035,150.0,DallasFtWorth
US1TNDV0047,2018-10-30,,,,0.0,36.126,-86.7954,193.9,Nashville
US1MIKN0032,2016-10-11,,,,0.0,42.9919,-85.6944,194.2,GrandRapids
USC00197627,2015-05-06,,,,0.0,42.0583,-72.0722,208.8,Northeast
USC00197627,2016-12-24,,,,0.0,42.0583,-72.0722,208.8,Northeast
USC00347003,2018-12-25,,,,0.0,35.9742,-97.0269,271.9,SouthCentral
US1KSBU0024,2015-02-27,,,,0.0,37.9856,-97.0347,406.3,Plains
US1IDAD0009,2015-03-25,,,,0.0,43.6323,-116.2045,827.8,Boise
USC00363698,2016-01-12,-22.0,-83.0,,0.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00278961,2018-02-28,72.0,-44.0,,0.0,43.9458,-71.5111,435.6,NorthernNewEngland
USC00366886,2016-06-08,306.0,194.0,,0.0,39.9586,-75.1728,18.3,Philadelphia
